,asin,text,rating,time
7287,B00ZW3SCF0,defected,3,1492646400
7288,B00ZW3SCF0,sure cute athletic thick thin,3,1491004800
7289,B00ZW3SCF0,describe flatter type enemy past happen minute stress miss,4,1490400000
7290,B00ZW3SCF0,cute realize hole full,1,1485734400
7291,B00ZW3SCF0,cute read material understand saw thin,3,1476748800
7292,B00ZW3SCF0,sorry outfit retain,2,1475798400
7293,B00ZW3SCF0,expect jean huge thigh,2,1473897600
7294,B00ZW3SCF0,sheer absolute,1,1473724800
7295,B00ZW3SCF0,horrible fabric sure,2,1473206400
7296,B00ZW3SCF0,read medium,5,1472601600
7297,B00ZW3SCF0,email email black send wrong grey white black right black black red yellow,5,1468368000
7298,B00ZW3SCF0,advise white thin due white reorder,2,1465516800
7299,B00ZW3SCF0,like bottom entire likely repurchase,4,1464566400
7300,B00ZW3SCF0,thin,2,1462233600
7301,B00ZW3SCF0,expect thru,1,1461110400
7302,B00ZW3SCF0,outfit review perfect tad wish muscular contemplate stretchy worth surprise,4,1461024000
7303,B00ZW3SCF0,sure post win last lol dry screen listing worth,1,1457913600
7304,B00ZW3SCF0,thin anywhere,1,1457136000
7305,B00ZW3SCF0,skin white dull pinkish slip underneath double outfit general lady thigh lol solve long thick,1,1454457600
7306,B00ZW3SCF0,medium bottom wide bottom stretchy normal rich comfortable,5,1454198400
7307,B00ZW3SCF0,short cover athletic expect cut,1,1451779200
7308,B00ZW3SCF0,soft waist hip yellow red red stitch hope,4,1450224000
7309,B00ZW3SCF0,bottom,2,1446595200
7310,B00ZW3SCF0,late,1,1445558400
7311,B00ZW3SCF0,impressed material black red different,2,1444867200
7312,B00ZW3SCF0,loose,3,1444521600
7313,B00ZW3SCF0,like topmost shipping,3,1442620800
7314,B00ZW3SCF0,met arrive loose sexy attire lolthe tight sits natural loose cute daytime nighttime worth,3,1440374400
7315,B00ZW3SCF0,outfit thru weigh,3,1439424000
7316,B00ZYCOSMK,felt,2,1459555200
7317,B00ZZ3XUXG,tiny regular deceptive offer embarrass add refunded full professional poor american clear tiny tiny shirt,3,1447113600
7318,B00ZZ3XUXG,forget true throw,1,1458950400
7319,B00ZZ17P84,luxurious slim prefer fold fulfill major test key leather key open deliver,3,1444262400
7320,B00ZZNIZ4K,high double dissapointed spend,4,1523577600
7321,B00ZZNIZ4K,unpainted,2,1483920000
7322,B01003UOPM,fold tight arm,4,1439856000
7323,B010122112,tie tie traditional wrong fine purchasing tie appropriate particular crazy flat tie tie like wide wish choose hard color care distinguish recommend discounted,5,1464912000
7324,B0102WISOK,let previous first reader second best purchase tell powerful die first protect perfect finish impressed second outfit epitome bottom send initial im sure stay disappointed particular revert previous better cant bother select expect correct,2,1501372800
7325,B0102WISOK,excellent sturdy slim smal carry enough slim frame,5,1448668800
7326,B01049596G,short ridiculous feeling super soft,2,1452124800
7327,B0104PTU88,belt excite adjust exact disappointed fidgeting push frustrating first show buckle shiny sharp belt like buckle curve sharp belt shineless finish regret spend reach belt follow gracious reimburse super faulty accord amazing deserve easy,3,1466553600
7328,B0105GCKGA,shirt daughter late mimic disappointed,2,1439251200
7329,B0105GCKGA,expect jean saggy white long depict disappointed,1,1464134400
7330,B0105M96MU,true different,1,1440547200
7331,B0107VF4RU,slim estimate super height butt uncomfortable touch elastic false disappointed,1,1441065600
7332,B01090LK1S,high zhush decent travesty lens lens serve major lens difficult remove scratch tear piping excess trim consider huge realize next include warning sticker actual easy pull full adhesive tried goo afraid somehow request,1,1529971200
7333,B01090LK1S,fall stay worn underneath windy move returning disruptive shield,3,1528070400
7334,B01090LK1S,decal remove hard remove,1,1525046400
7335,B01090LK1S,arrive fluorescent uv protective sew actual,1,1501545600
7336,B01090LK1S,arrive dented,1,1465948800
7337,B01095XYCQ,heavy sturdy nipple sturdy,4,1470355200
7338,B01095XYCQ,agree reviewer open bend open,2,1460505600
7339,B01096RD22,fell durring desk push upset happen forward,1,1477872000
7340,B0109W7PCE,pad loose nipple next soft full hurt bear disappointed,1,1461542400
7341,B0109W7PCE,cut fall,3,1457222400
7342,B0109W7PCE,comfortable tight half pregnant complaint closer inside late bravado,2,1454457600
7343,B0109W7PCE,skeptical breast hard finding dd ddd extra extra roomier nurse hope note,4,1454025600
7344,B0109WW5VK,flimsy,1,1467676800
7345,B010B27TUK,stoke sizing asian sizing workout girl inexpensive,1,1450051200
7346,B010BO7RIC,lose polarize super pick clean include simple attractive comfortable next clear wrong honest,5,1443484800
7347,B010BU57WY,cool red offset red bright polarized sunglass shatter proofing window thought cool protect safe add touch stole name american hope lose blue bright obnoxious red right cut color disclaimer discounted unbiased review,5,1438128000
7348,B010C7B34M,impend cold cold unhinged window close guess update initial email important glad hear care important address terrible mine offer refund consider update update terrible timely,1,1479772800
7349,B010C7B34M,short usage thread unraveled disappointing poor overall,1,1454630400
7350,B010CLWX4C,pattern slit high slip cheesy,2,1455667200
7351,B010DQWMCO,break several writing blurry label different unacceptable,1,1483920000
7352,B010DQWMCO,cursive writing promote recommend,1,1460592000
7353,B010E7Q5K2,felt,2,1534032000
7354,B010E7Q5K2,end real,4,1532995200
7355,B010E7Q5K2,white white gamble like legging legging medium perfect cover matter,5,1532908800
7356,B010E7Q5K2,allow realize happy,2,1531267200
7357,B010E7Q5K2,thought different disappointed jean whole,1,1485043200
7358,B010E7Q5K2,denim black remove due,3,1476230400
7359,B010E7Q5K2,cute wash fell hole next,2,1464825600
7360,B010FJ0WV2,fine swim cover,5,1465084800
7361,B010FJ0WV2,read reasonable local deal,2,1461542400
7362,B010G71R5S,cost donate,1,1493942400
7363,B010G71R5S,gorgeous uncomfortable particular resold impressed,2,1492300800
7364,B010G71R5S,terrible tall ankle reviewer strong wash sure short shirt undone last legging local legging arrive,1,1487203200
7365,B010G71R5S,bright terrible,3,1482278400
7366,B010G71R5S,due shipper throw,1,1453852800
7367,B010G71R5S,legging thin legging horrible strong nauseous touch tell bear outside expensive recommend,1,1451347200
7368,B010G71R5S,true,2,1448582400
7369,B010G71R5S,fabric sizing open impossible,1,1441584000
7370,B010G71R5S,due cheep right expect aweful horrible smell end,1,1437955200
7371,B010G71R5S,legging arrive inexpensive avoid smell stinky wrong,1,1435881600
7372,B010G71R5S,hose sized appear old fast,2,1435276800
7373,B010G71R5S,med lg loose legging mean tight struggle mean heavy lbs refund pay hassle,1,1432080000
7374,B010G71R5S,careful easy replacement happen,1,1431993600
7375,B010G71R5S,usual tell solid legging disappointed ask,1,1420156800
7376,B010G71R5S,shipping package send promplty,1,1419638400
7377,B010GNLLFS,christmas,3,1458950400
7378,B010H39MYE,curewekerien front,2,1446249600
7379,B010HPFVE2,magnet horse chicken defect warped sure upset fibromyalgia long less pain general,4,1479859200
7380,B010HPFVE2,fell reglue like bracelet worn tarnished,3,1475971200
7381,B010HPFVE2,described hold show picture real promos wish,1,1471219200
7382,B010JCNRDU,first fly plastic hold untied fell,1,1451692800
7383,B010JCNRDU,disastrous disappointed particular,1,1464307200
7384,B010JCNRDU,break happen expire accessible speak,1,1459814400
7385,B010JCNRDU,skinny hard elastic tight,5,1454198400
7386,B010LDAO0G,cool wrong enough worth,1,1474329600
7387,B010LWUNFS,medium thinking,3,1469059200
7388,B010LWUNFS,black red expect red red black comfortable purchase xl,5,1466812800
7389,B010LWUNFS,fabric thin long darn,1,1466380800
7390,B010LWUNFS,attractive,4,1464220800
7391,B010LWUNFS,thin,1,1461801600
7392,B010LWUNFS,cute gross deodorant disappoint returned clean least pic sure,2,1458691200
7393,B010LWUNFS,fine tummy excited miss lose,4,1455667200
7394,B010NDJFYA,perfect weigh perfect exact formal,5,1526774400
7395,B010NIPWEM,pant asian extra american leg short cotton stretchy send,1,1439424000
7396,B010Q2A12I,reasonable accurate allow,4,1454371200
7397,B010Q2A55G,medium extra,2,1461110400
7398,B010Q2A55G,short,1,1454371200
7399,B010Q2A55G,read decide glad tend carry stomach tend loose mid comfortable shirt wrong material front easy legging,5,1454025600
7400,B010Q2A2V8,beautiful sleeve armpit,4,1451433600
7401,B010Q2A2V8,safe unstead,3,1474675200
7402,B010QNFA14,fine loose freeballing,2,1520812800
7403,B010QNFA14,best string due quality bottom ruching cute main poor elastic string bikini wish resolve,4,1494979200
7404,B010QNFA14,tad super right,3,1470873600
7405,B010QNFA14,quality bikini cut send expect bother,3,1469491200
7406,B010QNFA14,expect least lil,2,1468627200
7407,B010RGY55M,read narrow decide comfortable narrow suggest,4,1525305600
7408,B010RGY55M,super uncomfortable average width foot wide shoe tight enough comfortable different arrive full arrive shoe request shoe difficult,3,1521763200
7409,B010RGY55M,super narrow wish,2,1518480000
7410,B010RGY55M,adorable half close tight super,4,1517270400
7411,B010RGY55M,tight snug half normal,3,1516838400
7412,B010RGY55M,recommend send worry read mean clarify slim width shoe wide skinny,4,1514246400
7413,B010RGY55M,impressed,4,1511568000
7414,B010RGY55M,cute high narrow wide due wide perfect flat fringe black rich black grayish,3,1511481600
7415,B010RGY55M,ankle,2,1510444800
7416,B010RGY55M,cute super,3,1509494400
7417,B010RGY55M,right fine left felt cute,2,1509408000
7418,B010RGY55M,old vegan chemical distance cute impressed important easy least,3,1508112000
7419,B010RGY55M,whole narrow disappointed,2,1507507200
7420,B010RGY55M,cute extra,3,1506988800
7421,B010RGY55M,tight,2,1506902400
7422,B010RGY55M,cute narrow,5,1506816000
7423,B010RGY55M,wish cute,3,1505952000
7424,B010RGY55M,adorable tight include email color double super adam,5,1505692800
7425,B010RGY55M,true clear,5,1501113600
7426,B010RGY55M,comfortable tow ten minute cute provide,2,1496016000
7427,B010RGY55M,old resonable neutral read actual present disappointment full method email indicate read happy,4,1483747200
7428,B010RGY55M,tight comfortable impressed overall,3,1477958400
7429,B010RRWKT4,ne arrive left shoe sole win arrive,1,1519516800
7430,B010RRWKT4,high break sure regular,5,1510617600
7431,B010RRWKT4,first,4,1510358400
7432,B010RRWKT4,training weight zumba high numb enough ball hurt several fine narrow,2,1509840000
7433,B010RRWKT4,wrong,1,1503964800
7434,B010RRWKT4,better,3,1502928000
7435,B010RRWKT4,read shoe enough fine decent clean right,3,1497571200
7436,B010RRWKT4,shoe second swiss comfortable wish,5,1493078400
7437,B010RRWKT4,wide second second,1,1490400000
7438,B010RRWKT4,appear black whole pink black flex,1,1483488000
7439,B010RRWKT4,true,2,1481846400
7440,B010RRWKT4,tell comfortable,3,1477785600
7441,B010RRWKT4,flex enough,1,1473638400
7442,B010RRWKT4,shoe regular disappointed recommend window close,1,1473552000
7443,B010RY7B9G,wrong lb bathing remove cut material flat chested shame,1,1457827200
7444,B010RY7B9G,short stretch,3,1451779200
7445,B010RY7B9G,send,5,1443398400
7446,B010RY7BG4,bath,2,1449187200
7447,B010RY7BG4,tall weird short,2,1441411200
7448,B010RY7B7I,bra sewn stitch curvy cover less boob recommend,3,1469577600
7449,B010RY7B7I,read bathing super let,2,1468022400
7450,B010RY7B7I,bathing expectation durable lbs bathing snug general sew adjust bathing swim overall adorable,4,1462320000
7451,B010RY7B7I,enough short excellent send huge remember torso right,3,1461283200
7452,B010RY7B7I,rediculous read bathing tiny saw sizing america,1,1445990400
7453,B010SEWQHC,fabric suggested,4,1460073600
7454,B010SEW9X8,lbs loose chest tight tall sleeve loose length long due poor,3,1461369600
7455,B010SEWMCG,fitted worry tear delicate,3,1463097600
7456,B010SQS642,true ordered correct ok kid teen prepare,1,1451520000
7457,B010V5OMZC,wrong true shoulder fabric soft affect visual fix white,4,1462147200
7458,B010V5OMZC,lb loose whereas point camel sleeve strange open,1,1458777600
7459,B010V5OMZC,thin,1,1456531200
7460,B010V5OMZC,beautiful,3,1454976000
7461,B010X754LE,separate tell,1,1440806400
7462,B010X754LE,separate,1,1440720000
7463,B010XA4GC4,lb bathing flatter hot pink first fabric present consider guess recommend,1,1452297600
7464,B010XA4GC4,coral expect hot pink weird,2,1449446400
7465,B010XA4ENK,original unsatisfied,1,1462752000
7466,B010XA4BPG,slip short legging sure,1,1454025600
7467,B010XA49XK,full,1,1447891200
7468,B0112LP1X6,super clasp,2,1455840000
7469,B011401YPE,disappointed,1,1530489600
7470,B011401YPE,expect zipper,1,1527465600
7471,B011401YPE,next,2,1518912000
7472,B011401YPE,effective,1,1513036800
7473,B011401YPE,old uncomfortable overall,1,1506902400
7474,B011401YPE,believe comfortable waste,2,1502409600
7475,B011401YPE,bought,2,1496361600
7476,B011401YPE,hard hold pull calf wide wish different lay flat uncomfortable disappointed,2,1491609600
7477,B011401YPE,tight ok tight,4,1489622400
7478,B011401YPE,med zipper mean med wish let hop,1,1486512000
7479,B011401YPE,dirty,1,1485648000
7480,B011401YPE,heavy stocking tight first stretch quality,5,1485561600
7481,B011401YPE,open read,5,1484956800
7482,B011401YPE,tit slip tight,2,1484870400
7483,B011401YPE,right,2,1483056000
7484,B01143BWRG,dress expect,2,1450137600
7485,B01143B8CK,meet pleased,1,1460937600
7486,B0114G36UO,cute gracious expensive,5,1463356800
7487,B0116KGTCA,cute arrive,1,1473724800
7488,B0116KGTCA,cute tiny newborn soft fuzzy tiny end,3,1469836800
7489,B0116KGTCA,excited total,1,1467763200
7490,B0116XW84A,medium,2,1452988800
7491,B0117TQE5M,dark indoor disorienting smear sure super bright knockoff pass,2,1460246400
7492,B01182Z0GM,silky,4,1503187200
7493,B01182Z0GM,several black black disappointed black,1,1479427200
7494,B01182Z0GM,ok thin,3,1472515200
7495,B011ABRVUY,likely carry,4,1515542400
7496,B011ABRVUY,poor returnable,1,1479600000
7497,B011ABRVUY,first old,1,1437955200
7498,B011BKIU4U,different,1,1457827200
7499,B011BKS42I,skirt short uncomfortable odd finish lose warn first pen replacement,4,1443139200
7500,B011BKINAQ,cute resemble bright appear lose,2,1456876800
7501,B011BUSEMI,disappointed review true difficult,5,1444694400
7502,B011FLB8S0,super wish,3,1492387200
7503,B011FLB8S0,long appear,1,1483920000
7504,B011FLB8S0,true send worth,1,1483833600
7505,B011FLB8S0,super excite miss replace waist feeling lucky enough sexywg huge,3,1472601600
7506,B011FLB8S0,expect easy,3,1470355200
7507,B011FLB8S0,worth ship slim hurt min,2,1463356800
7508,B011FLB8S0,wish american item arrive disappointed,2,1454544000
7509,B011FLB8S0,longer cover whole tight mine,1,1453680000
7510,B011GF22XA,dark red gross,1,1522972800
7511,B011HY0PQQ,sided uneven,1,1502323200
7512,B011HY0PQQ,wait,1,1500508800
7513,B011HVE6PU,kimono,1,1481414400
7514,B011HVE6PU,long expect,3,1468713600
7515,B011HVE6PU,recommend soft stylish due,5,1466380800
7516,B011I12NMW,tunic boxy odd sleeve xl ship easy,2,1498953600
7517,B011I12NMW,pattern send horrible,1,1454284800
7518,B011I850Z2,reviewer dress read possible wrong inch close chest expedited shipping halloween least cape patch hidden,3,1444608000
7519,B011I850Z2,beautiful follow tiny difficult pay shipping crazy high,2,1442102400
7520,B011I850Z2,costume follow chest xl halloween super awesome update,1,1441238400
7521,B011I850Z2,review unfortunately,5,1508889600
7522,B011I850Z2,chest tight saw less fixed add halloween,2,1508716800
7523,B011I850Z2,close extra chart halloween arrive fast,5,1507075200
7524,B011I850Z2,roomy side due previous tie lay dress halloween type sizing advance tempt update,3,1505347200
7525,B011I850Z2,sizing outfit likely dress incorrect material,1,1501459200
7526,B011I850Z2,described impress poor,1,1488758400
7527,B011I850Z2,follow slight tell short medium easy tight,2,1487894400
7528,B011I850Z2,due pay ship,3,1475971200
7529,B011I850Z2,intend dress opt arrive figuring ok zip different disappointing,2,1461024000
7530,B011IAFTIS,expect front high,2,1445990400
7531,B011IAFTDS,pretty conceivable endow require aware,4,1445385600
7532,B011ISH622,fine secret die criminal fine write old secret weirded,2,1470960000
7533,B011K6RJN8,arrive worth,1,1455580800
7534,B011M3IWGW,soft lovely trait zipper close smoothly wrestle zip interior separate pull stand short width,1,1466553600
7535,B011MP1ODS,right read let thank,2,1534809600
7536,B011MP1ODS,fallon turn break send right broken,5,1532563200
7537,B011MP1ODS,breathable due suggest,4,1532131200
7538,B011MP1ODS,comfortable,4,1529366400
7539,B011MP1ODS,realize thin traditional accommodate,5,1528588800
7540,B011MP1ODS,sure groove breathable enough,3,1527552000
7541,B011MP1ODS,cant agree uncomfortable,4,1526947200
