text,category
"Here is a press release from Medical Science Communications.

 Results of GUSTO Heart Attack Study to be Released Friday
 To: Assignment Desk, Medical Writer
 Contact: Jim Augustine of Medical Science Communication,
          703-644-6824, or Steve Hull or Tracy Furey,
          800-477-9626 or April 29-30, 202-393-2000 or
          202-662-7592 (J.W. Marriott)

   News Advisory:

   Results of the largest heart attack study ever undertaken,
the Global Utilization of Streptokinase and t-PA for Occluded
Coronary Arteries trial (GUSTO), will be presented Friday, April
30, at the Clinical Research Meeting.
   A press conference will be held at 12:30 p.m.
   GUSTO evaluates the most aggressive emergency-room treatment
strategies available to clear blocked heart arteries and restore
blood flow to the heart, a process called thrombolysis.  The
thrombolytic strategies compared in GUSTO use powerful drugs to break
up blood clots in heart vessels quickly and prevent clots from
recurring.  These strategies have never been compared directly in a
large-scale clinical trial until GUSTO.  The results are expected to
have an important impact on heart attack treatment worldwide.
   The press conference will be held at two locations: live at the
National Press Club, Main Lounge, 13th Floor, 529 14th St., N.W.,
Washington D.C., and via satellite at The Hotel Macklowe, 145 W. 44th
Street, 4th Floor, New York City, between Broadway and 6th Avenue.
   GUSTO results will be presented by Eric Topol M.D., GUSTO Study
Chairman, professor and chairman of the Department of Cardiology at
The Cleveland Clinic Foundation; Robert Califf, M.D., clinical
director, GUSTO Coordinating Center and Associate Professor of
Medicine at Duke University Medical Center; and Allan Ross, M.D.,
coordinator of the GUSTO Angiographic Substudy and professor and
director of the Division of Cardiology at The George Washington
University Medical Center.
    ------
   Editorial Notes/Attention television: The press conference may be
viewed in its entirety via satellite starting at 12:30 p.m. (EDT)
C-band Telestar 302, Transponder 2V (dual audio 6.2, 6.8) or KUSBS6,
Transponder 8.  Following the press conference, there will be a news
package and b-roll feed.  Camera-ready illustrations also will be
available at the press conference.
   Telephone hook up to the press conference is planned.
Availability is limited; please call MCS for more information.
   For reporters who will be at the Sheraton Washington attending the
Clinical Research Meeting on Friday morning, minibus transportation
will be provided to the press conference.  The bus will depart at
12 p.m.; it also will be available for return to the Sheraton
after the press conference.
   For more information, contact Steve Hull or Tracy Furey of MCS,
for the GUSTO Study Group, at 800-477-9626; or at the J.W. Marriott
April 29 to April 30 at 202-393-2000 or 202-662-7592.  For more
information about the Clinical Research Meeting, contact Jim
Augustine of Medical Science Communications at 703-644-6824.

 -30-",2
"In Article: 106628 of rec.sport.baseball,
<HEALEY@QUCDN.QueensU.CA> (Roger Healey)  wrote >>


Yes, the stance is new.  Don Baylor was his batting coach at St. Louis last
year, and now, as his manager, is continuing to work with him.  Maybe Andres
has a ""weak"" left eye and the open stance gives him a better look at the
ball.  Or maybe it is simply improving his mechanics - I dunno.  But the
change seems to have enabled him to hit the ball as well as 5 years ago.  His
selectivity has not changed.",1
"

Actually, IFF is a *format standard*.  It is not a picture file format, sound
file format, but there exist several formats that use the IFF standard.  The
IFF picture standard used by mostly everybody is a FORM ILBM (or just ILBM).
The only 3D IFF specification I know of is TDDD, which is used by Imagine and
it's predecessor, Turbo Silver.   It is possible that some of the other Amiga
packages use another *IFF* spec, but I don't know of any.  Lightwave will load
TDDD FORM's I believe.
",0
" 
 
        As far as I know, there is no FAQ for tpg.  Somebody was working
on one, but I think it ""died in committee.""
 ",3
"



The alt.* hierarchie is created for 2 purposes:
1. For groups which do not fit under the comp.* or other 'official'
  hierarchies
2. For the fast creation of hot new newsgroups like alt.gulf.war

Because there is no voting process or any other control facilities,
sites are free to decide not to carry (some of) the alt groups.

Therefore, it is (I think) desirable to try to create comp.graphics.
{raytrace, rendering or whatever} and not an alt-group",0
"
I think what Bob is describing here is a game which MAD magazine
called 'Basebrawl'.  I have no idea what issue, but it sure did cover
the violence issue.

paul



",1
"

I believe that this is not quite correct. My understanding is that LDS is
engaged on a project to ""convert"" the souls of deceased persons of other
religions, in order to spare them from damnation and gain them entrance into
heaven. To this end, the Church has compiled extensive genaeological records, so
that they will know the names of people to convert. A long article in the New
Yorker a few years ago described the LDS research methods in some detail (for
example, some researchers pay visits to local native storytellers to learn the
names of people long dead). This sounds like just the sort of lie that would be
made up about any unusual religion, but the New Yorker story convinced me that
there is some truth to it (the New Yorker used to do extensive fact-checking, and
the story was quite detailed).",3
"


Ok It is for a game that is 3d and you have listed the characteristics 
that you are looking for. I think you may have left out a few 
important parameters. 
The polygons are all convex. 
They have less than N sides. (you are drawing meshes walls doors etc.)

I believe that the algorithms you can get that will only draw convex
polygons can be much more efficient than those that can draw
concave / self intersecting polygons. 
This efficiency can largely be attributed to the fact that 
simple convex polygons only have a left and a right edge on each scan line.
Complex (figure 8 type polygons) can be a bit trickier.

The less than N sides specification especially if it is a very small 
number like 3 or 4 allow othe optimisations to be made.

Thus for a high speed game application I think you are looking for
code that exploits and is hence limited to drawing simple convex
polygons.  


It may have been that they were very general purpose algorithms.
If you limit yourself to 3 or four sided simple convex polygons
I think you might be suprised how fast a c algorithm with a 
asm block move to fill each scan line might actually be.
",0
"


Has anyone publically considered the possibility that the fires were set
for defence instead of suicide and the destruction and confusion caused
by the tanks and gas caused things to get out of the BDs control?

--
""Spending programs are now 'investments,' taxes are 'contributions,' and 
these are the same people who say _I_ need a dictionary?""  - Dan Quayle 2/19/93",3
"Hi.  Does anyone know the possible causes of nasoparynx carcenoma
and what are the chances of it being hereditary?

Also, in the advacned cases, what is the general procedure to 
reduce the pain the area as it prevents the patient from eating
due to the excessive pain of swallowing and even talking?

Thanks.",2
": In article <1r6p8oINN8hi@clem.handheld.com>, jmd@cube.handheld.com (Jim De
: >  
: > I have not made up my mind about Waco, but there sure seems to be a group of  
: > devoted government following fanatics willing to believe whatever that  
: > government wants to tell them, without any shred of doubt, nor thought of thier
: > own.  They sure get shrill whenever their belief structure is being shaken.
: > 
: > Kinda reminds you of the BDs, doesn't it?
: > 
: > Jim

: Go to hell. I'm no ""government [-] following fanatic."" Your sweeping
: generalizations evince your own ignorance. What were they supposed to do?
: Just let him be? 

Yes.  Given the history of the BD's and the fact that they were just 
peacefully minding their own business, I think this would have been
the correct course of action in the very beginning.  Everything that
followed was a direct result of the major media fuck-up that the BATF
perpetrated just over 51 days ago.

:Fuck him. Fuck the ATF, too. They should've done it right
: the first time.

: joe.kusmierczak@mail.trincoll.edu

Yep, no doubt about it.  They should have just bombed those kooks
right from the git-go.  Yeah, sure!  So much for any resemblence
to an America that abides by the Constitution.  So much for feeling
safe in your home.  So much for any of the rights enumerated in the
Bill of Rights being upheld.  Why bother?  They just get in the way
of an effective government.  That is, a government of the elite, by
the elite, for the elite.  

Joe, attitudes like yours frighten me.  You have very few facts about
what actually happened, and what information you do have came from a 
single source, the FBI/BATF.  Yet you are more than happy to pronounce
the BD's guilty-as-charged based on this one-sided testimony.  Scary!
",3
"Some time back in this newsgroup, I seem to recall a thread about
predicting the runs a given lineup of 9 batters could be expected
to score given the appropriate statistical alphabet soup for these
hitters (OBP, SLG, AVG, bat length, hat size, day-of-the-week,
weather conditions, etc.).  :-)  Anyway, was I dreaming or is there
some such animal?

My apologies if this has been covered recently, I probably get to
read 10% of the articles posted here.  No time.  

Many thanks in advance,

scotty


----------------------------------------------------------------------------
 M. Scott Walsh                                     scottwa@pogo.wv.tek.com
 Tektronix, Inc.   Graphics Printing & Imaging Products IBD   (503)685-3622",1
